time,X_1D,X_2D,Y_2D
0.177094,0.0380095,0.00116813,0.0642316
0.177124,0.039108,0.000913092,0.0620824
0.177155,0.0399336,0.00173303,0.0639544
0.177185,0.0392368,0.0026823,0.0640284
0.177216,0.0408219,-0.000540985,0.0659713
0.177246,0.0425364,-0.000304218,0.0616419
0.177277,0.0422327,-0.000513428,0.061402
0.177307,0.0453897,0.0021067,0.0598861
0.177338,0.0430228,0.00312162,0.0580933
0.177368,0.0434856,-0.000352552,0.0578011
0.177399,0.047168,-0.000953671,0.0572617
0.177429,0.0463604,-0.00174489,0.0587034
0.17746,0.0454569,0.000890736,0.0592363
0.17749,0.0443633,0.00103433,0.0558778
0.177521,0.0449667,0.00181191,0.0533404
0.177551,0.0430776,0.00257526,0.0539297
0.177582,0.0445284,-0.00145375,0.056163
0.177612,0.0459649,0.00015445,0.0560799
0.177643,0.0448961,0.00458913,0.0519289
0.177673,0.0494654,0.00607115,0.0546781
0.177704,0.0507107,0.00533528,0.0553603
0.177734,0.0490028,0.00390521,0.0596288
0.177765,0.0503513,0.00377603,0.0595653
0.177795,0.0510055,0.00698844,0.0638601
0.177826,0.046293,0.0139006,0.0645826
0.177856,0.0449227,0.0137548,0.0639777
0.177887,0.0476696,0.0142447,0.0656596
0.177917,0.0433574,0.0140159,0.0629733
0.177948,0.0447763,0.0153433,0.0659127
0.177979,0.0454764,0.0133453,0.0644477
0.178009,0.0484067,0.0104267,0.0652609
0.17804,0.048011,0.00923609,0.0644381
0.17807,0.0479481,0.00930724,0.0679286
0.178101,0.0496136,0.00702527,0.0684803
0.178131,0.0487833,0.00809804,0.0690313
0.178162,0.0455995,0.00995722,0.0669976
0.178192,0.0441488,0.0104211,0.0681207
0.178223,0.0434845,0.00838902,0.0685822
0.178253,0.0461892,0.00963607,0.0721293
0.178284,0.0463974,0.0121925,0.0700487
0.178314,0.0449482,0.0116104,0.0686809
0.178345,0.0448087,0.00941724,0.0720834
0.178375,0.0495129,0.00827376,0.0736317
0.178406,0.0526058,0.00706239,0.0747148
0.178436,0.0532477,0.0068995,0.074009
0.178467,0.0538218,0.00133269,0.0765863
0.178497,0.0579983,0.00170567,0.07488
0.178528,0.0567699,0.00243213,0.0799444
0.178558,0.0563791,-0.00263051,0.0790686
0.178589,0.0563419,0.000237257,0.080728
0.178619,0.0515501,-3.64136e-05,0.0821586
0.17865,0.0546901,0.00149493,0.083182
0.17868,0.0513139,0.00304439,0.0844412
0.178711,0.0497429,-0.00264522,0.0807917
0.178741,0.0552142,-0.00632027,0.0831941
0.178772,0.0534451,-0.00805075,0.0790847
0.178802,0.0516238,-0.00581535,0.0829403
0.178833,0.0517475,-0.00844501,0.0822304
0.178864,0.0529813,-0.00716861,0.0825997
0.178894,0.0493492,-0.00524264,0.0785098
0.178925,0.0503316,-0.00531299,0.0770303
0.178955,0.0519638,-0.00508318,0.0798017
0.178986,0.0520916,-0.0077398,0.0750127
0.179016,0.0525197,-0.00743244,0.0761982
0.179047,0.0497934,-0.00624718,0.0814834
0.179077,0.0500316,-0.00408234,0.0835599
0.179108,0.0499253,-0.00464545,0.0822844
0.179138,0.0507988,-0.00507735,0.0841569
0.179169,0.0539674,-0.00185026,0.082232
0.179199,0.0572673,-0.00433471,0.0818894
0.17923,0.059144,-0.00228398,0.0821147
0.17926,0.0553083,-0.00388212,0.080446
0.179291,0.0570227,-0.00621926,0.0835368
0.179321,0.0550876,-0.00698963,0.0810473
0.179352,0.0543359,-0.00120766,0.0835453
0.179382,0.0551513,-0.0024625,0.0830594
0.179413,0.0569216,-0.00532893,0.0796555
0.179443,0.0516538,-0.00582472,0.0795596
0.179474,0.0516606,-0.00367072,0.0754096
0.179504,0.0540385,-0.00562116,0.0770522
0.179535,0.0533374,-0.00495859,0.0761715
0.179565,0.0485312,-0.00448785,0.0746651
0.179596,0.0485696,-0.00296887,0.0745086
0.179626,0.0484161,-0.00389508,0.0744087
0.179657,0.0500464,-0.00767215,0.0760697
0.179688,0.0492311,-0.0101285,0.0778212
0.179718,0.0514836,-0.00839625,0.0799186
0.179749,0.0550571,-0.00653458,0.0797914
0.179779,0.0544911,-0.0070213,0.0828276
0.17981,0.0540546,-0.00419,0.0875853
0.17984,0.052168,-0.0014478,0.0907068
0.179871,0.0536001,-0.000793779,0.0922911
0.179901,0.0537922,-0.00214819,0.0924114
0.179932,0.0518957,0.000270573,0.092193
0.179962,0.0507577,0.000857806,0.0920697
0.179993,0.0533936,0.00727865,0.0917561
0.180023,0.0500589,0.00658973,0.0912359
0.180054,0.0525587,0.0085942,0.0906515
0.180084,0.0524314,0.0103419,0.0917906
0.180115,0.054998,0.013866,0.0939021
0.180145,0.052482,0.0168288,0.0960882
0.180176,0.0517428,0.0174951,0.0979538
0.180206,0.0527024,0.0184138,0.0978328
0.180237,0.0513652,0.0192024,0.0929671
0.180267,0.0504198,0.016365,0.0952504
0.180298,0.0493443,0.0183402,0.0976462
0.180328,0.047125,0.0176018,0.0968346
0.180359,0.049719,0.018127,0.0968787
0.180389,0.0479893,0.0190565,0.093975
0.18042,0.0475235,0.0223121,0.0933728
0.18045,0.0451961,0.018663,0.0930968
0.180481,0.0451952,0.0184219,0.0927083
0.180511,0.0445267,0.016949,0.0948437
0.180542,0.0472667,0.0176352,0.0912729
0.180573,0.0461289,0.0186258,0.0879416
0.180603,0.0471505,0.0192333,0.0880498
0.180634,0.0488363,0.0191023,0.0901604
0.180664,0.0501389,0.0186881,0.0934469
0.180695,0.0514554,0.0214723,0.0954599
0.180725,0.0524886,0.01849,0.0978442
0.180756,0.0554751,0.017033,0.0981301
0.180786,0.0526942,0.0194931,0.0992808
0.180817,0.0525072,0.0147759,0.101652
0.180847,0.0562378,0.0118137,0.103666
0.180878,0.0577328,0.00866093,0.103174
0.180908,0.0609831,0.00967806,0.103749
0.180939,0.0591388,0.00793908,0.106073
0.180969,0.0614651,0.0083165,0.105639
0.181,0.0634205,0.00971738,0.105823
0.18103,0.0674927,0.00730717,0.105184
0.181061,0.068281,0.00709425,0.108239
0.181091,0.0652576,0.00735553,0.106074
0.181122,0.0640791,0.00803399,0.107341
0.181152,0.0633749,0.00729116,0.107201
0.181183,0.0625757,0.00598887,0.105494
0.181213,0.0603549,0.00680654,0.109097
0.181244,0.0577284,0.00322427,0.115893
0.181274,0.0572221,0.00364224,0.114216
0.181305,0.0549427,0.00328152,0.111301
0.181335,0.0566643,0.00473113,0.111837
0.181366,0.0541397,0.00141267,0.115018
0.181396,0.0534258,0.00111309,0.116446
0.181427,0.0525385,0.000182224,0.114153
0.181458,0.0546707,0.00150528,0.111787
0.181488,0.0518117,0.000987022,0.115444
0.181519,0.051207,0.00392722,0.116171
0.181549,0.0486953,0.0026877,0.112651
0.18158,0.0496426,0.000831627,0.113747
0.18161,0.050184,0.00242122,0.112805
0.181641,0.0501087,0.00333382,0.114534
0.181671,0.0492862,0.000944357,0.117349
0.181702,0.0477865,-0.000178645,0.114467
0.181732,0.0487919,0.00225834,0.115252
0.181763,0.0510639,0.00200796,0.117482
0.181793,0.0503689,0.00629803,0.117405
0.181824,0.0469861,0.00478416,0.119174
0.181854,0.0507002,0.00297853,0.119381
0.181885,0.0486093,0.00397795,0.118752
0.181915,0.048554,0.0002648,0.115904
0.181946,0.0513043,-0.00138934,0.118653
0.181976,0.0498303,0.000461627,0.117379
0.182007,0.0504156,0.000613926,0.116832
0.182037,0.050698,0.00126072,0.115674
0.182068,0.0492813,0.000594767,0.111876
0.182098,0.0530571,0.00499772,0.109736
0.182129,0.05552,0.00433221,0.110917
0.182159,0.0570519,0.0034295,0.110319
0.18219,0.0535145,0.00445287,0.112431
0.18222,0.0534274,0.0048459,0.109477
0.182251,0.0552668,0.00403728,0.111589
0.182281,0.0577103,0.00142201,0.116432
0.182312,0.0589519,0.00103777,0.114069
0.182343,0.0594105,-0.000951297,0.117441
0.182373,0.0621006,-0.00170224,0.119188
0.182404,0.0628838,-0.00432689,0.120615
0.182434,0.0649054,-0.00591787,0.125172
0.182465,0.0659207,-0.00146752,0.124903
0.182495,0.0679699,-0.0064267,0.124987
0.182526,0.0718537,-0.00788686,0.119627
0.182556,0.0663264,-0.00621281,0.118961
0.182587,0.0657913,-0.00480331,0.117829
0.182617,0.0683909,-0.0109346,0.117473
0.182648,0.0732624,-0.00831192,0.115433
0.182678,0.070592,-0.0132099,0.114048
0.182709,0.0729848,-0.00986608,0.115982
0.182739,0.0678558,-0.00786834,0.115559
0.18277,0.0665445,-0.00578875,0.117045
0.1828,0.0638869,-0.00553184,0.117955
0.182831,0.0666236,-0.00523718,0.118316
0.182861,0.0675374,-0.00971699,0.115042
0.182892,0.0716638,-0.0144856,0.111424
0.182922,0.071015,-0.0138764,0.111528
0.182953,0.0668025,-0.0162869,0.111263
0.182983,0.0679687,-0.019175,0.108263
0.183014,0.0673708,-0.0222191,0.108775
0.183044,0.066295,-0.0224608,0.10629
0.183075,0.063487,-0.020361,0.106606
0.183105,0.0634818,-0.0171985,0.108215
0.183136,0.0586007,-0.0185445,0.108041
0.183167,0.0547824,-0.0189278,0.107642
0.183197,0.0542267,-0.0158917,0.107581
0.183228,0.0546339,-0.0143389,0.105006
0.183258,0.0544442,-0.0141604,0.108058
0.183289,0.0527709,-0.0156245,0.105672
0.183319,0.0558211,-0.0135564,0.107665
0.18335,0.0572283,-0.0110797,0.107464
0.18338,0.0536454,-0.014156,0.106605
0.183411,0.0504711,-0.012764,0.105055
0.183441,0.0477741,-0.0150111,0.106135
0.183472,0.0495462,-0.0142958,0.104765
0.183502,0.0462061,-0.0199418,0.102088
0.183533,0.0458289,-0.0235231,0.0978432
0.183563,0.043014,-0.0259539,0.096243
0.183594,0.0422641,-0.0296984,0.0998205
0.183624,0.0456573,-0.0251583,0.0986015
0.183655,0.0477367,-0.0241066,0.0944723
0.183685,0.0537439,-0.0260206,0.0984382
0.183716,0.0562622,-0.0273649,0.0945356
0.183746,0.0586415,-0.0293887,0.0951219
0.183777,0.0615905,-0.0280094,0.094265
0.183807,0.0581263,-0.0242034,0.0957111
0.183838,0.0580658,-0.025745,0.0963298
0.183868,0.0589808,-0.0281039,0.100482
0.183899,0.0545472,-0.029168,0.102054
0.183929,0.0535954,-0.0287856,0.0994569
0.18396,0.0539385,-0.0282666,0.0969771
0.18399,0.0515785,-0.0253603,0.0949988
0.184021,0.049355,-0.0211409,0.0936939
0.184052,0.0485694,-0.0193572,0.0932503
0.184082,0.0490972,-0.0188448,0.0934666
0.184113,0.0492987,-0.0153358,0.0956481
0.184143,0.0482287,-0.0172161,0.0971063
0.184174,0.048074,-0.0173776,0.0951603
0.184204,0.0425289,-0.0200937,0.0972186
0.184235,0.0462792,-0.0199686,0.0950395
0.184265,0.0474744,-0.0170091,0.0921744
0.184296,0.0462758,-0.0189767,0.0905783
0.184326,0.0479121,-0.0194762,0.0907513
0.184357,0.0485535,-0.018741,0.089939
0.184387,0.0506634,-0.0182271,0.0867212
0.184418,0.0493729,-0.0166412,0.0881913
0.184448,0.047861,-0.0136418,0.0858438
0.184479,0.046774,-0.0138148,0.086506
0.184509,0.0471007,-0.0157724,0.0880577
0.18454,0.0492817,-0.0144937,0.0889505
0.18457,0.0496777,-0.0104093,0.0902553
0.184601,0.0462853,-0.00602514,0.0904327
0.184631,0.045699,-0.00696667,0.0929279
0.184662,0.0501211,-0.00861953,0.0877995
0.184692,0.0492165,-0.0126159,0.0811262
0.184723,0.051896,-0.0144528,0.0807484
0.184753,0.0522316,-0.0180591,0.0845866
0.184784,0.0500766,-0.0176809,0.084655
0.184814,0.0461517,-0.0189615,0.0869783
0.184845,0.0471366,-0.0200479,0.0867439
0.184875,0.0464623,-0.0188922,0.0880467
0.184906,0.0477675,-0.018074,0.0891994
0.184937,0.0513152,-0.0171432,0.0906882
0.184967,0.0510943,-0.0188696,0.0917261
0.184998,0.0509859,-0.0207181,0.0910455
0.185028,0.0517225,-0.0242964,0.0931704
0.185059,0.052337,-0.0258927,0.0950724
0.185089,0.0529809,-0.0296683,0.0938792
0.18512,0.0556072,-0.0304287,0.0905183
0.18515,0.0549345,-0.030088,0.0884582
0.185181,0.0572773,-0.0323081,0.0880612
0.185211,0.056485,-0.0298772,0.0842838
0.185242,0.0531313,-0.0297701,0.0846432
0.185272,0.0535491,-0.0287138,0.0799133
0.185303,0.0516428,-0.031232,0.0798414
0.185333,0.0536097,-0.0297978,0.085146
0.185364,0.0520015,-0.0322533,0.0861179
0.185394,0.0521254,-0.0332376,0.0796027
0.185425,0.0483591,-0.0320069,0.0828006
0.185455,0.0479876,-0.0307752,0.0825851
0.185486,0.0498314,-0.0300871,0.0847863
0.185516,0.0514735,-0.0278173,0.0903424
0.185547,0.0525718,-0.0297478,0.0843874
0.185577,0.0539302,-0.0364441,0.0809439
0.185608,0.0510876,-0.0378158,0.0792867
0.185638,0.0468923,-0.0336026,0.0772298
0.185669,0.0480225,-0.0342643,0.0767814
0.185699,0.0471762,-0.0332384,0.0753394
0.18573,0.0414542,-0.0338999,0.0724961
0.18576,0.0448256,-0.0359328,0.0702638
0.185791,0.0465093,-0.0364919,0.0682123
0.185822,0.0463215,-0.0361774,0.0705136
0.185852,0.0476078,-0.0342955,0.0688319
0.185883,0.0458945,-0.0353168,0.0676903
0.185913,0.045749,-0.0312334,0.0680334
0.185944,0.0433622,-0.0330799,0.0677181
0.185974,0.046081,-0.0350751,0.0653632
0.186005,0.0467545,-0.0353844,0.0645177
0.186035,0.0472792,-0.0326832,0.0622676
0.186066,0.0447913,-0.0300554,0.0617974
0.186096,0.0453145,-0.0356478,0.0601488
0.186127,0.0515607,-0.0374248,0.0611026
0.186157,0.0495854,-0.0397329,0.0606517
0.186188,0.0490296,-0.0448596,0.0588019
0.186218,0.0479426,-0.0449469,0.0565042
0.186249,0.0440406,-0.0460056,0.0562886
0.186279,0.0451789,-0.0449497,0.053352
0.18631,0.0436472,-0.042155,0.0542169
0.18634,0.0442306,-0.0380596,0.0536019
0.186371,0.0457124,-0.0375083,0.0502005
0.186401,0.0484952,-0.038097,0.050646
0.186432,0.0520853,-0.0394254,0.0516873
0.186462,0.0545352,-0.0350553,0.0539436
0.186493,0.0512406,-0.0347483,0.0525238
0.186523,0.0536454,-0.0319176,0.0532045
0.186554,0.0495645,-0.0315769,0.0505086
0.186584,0.0480076,-0.0311685,0.048047
0.186615,0.0452028,-0.0298205,0.0457946
0.186646,0.0424658,-0.0313801,0.0424362
0.186676,0.0411968,-0.0317449,0.0417653
0.186707,0.0370196,-0.028923,0.0446028
0.186737,0.0322224,-0.031165,0.0455129
0.186768,0.0306125,-0.0324089,0.0420271
0.186798,0.0320828,-0.0350098,0.0412877
0.186829,0.0345515,-0.0354258,0.042857
0.186859,0.0324559,-0.0318525,0.0427132
0.18689,0.0325455,-0.0290955,0.0439732
0.18692,0.0307076,-0.024407,0.0429816
0.186951,0.0280533,-0.0205046,0.0452281
0.186981,0.0308754,-0.017476,0.0458483
0.187012,0.0329112,-0.0221986,0.0522489
0.187042,0.0371777,-0.0185624,0.0493787
0.187073,0.0336915,-0.0211234,0.0509993
0.187103,0.0320366,-0.0209131,0.0537159
0.187134,0.0241835,-0.0195186,0.0538096
0.187164,0.0221734,-0.0138715,0.054197
0.187195,0.0213477,-0.0154582,0.0558856
0.187225,0.0238121,-0.0143703,0.0546644
0.187256,0.0190417,-0.0161459,0.0566739
0.187286,0.0211802,-0.0152983,0.0541883
0.187317,0.0204548,-0.0174373,0.0556336
0.187347,0.02028,-0.0167952,0.055562
0.187378,0.0171182,-0.0172734,0.0576845
0.187408,0.0170069,-0.0153023,0.0571198
0.187439,0.0157751,-0.0171284,0.0580174
0.187469,0.0177304,-0.0178526,0.0586601
0.1875,0.0158877,-0.0193866,0.0609563
0.187531,0.0175883,-0.0208471,0.061138
0.187561,0.0184789,-0.0219784,0.0611586
0.187592,0.0184078,-0.0185838,0.06187
0.187622,0.018666,-0.0183293,0.062393
0.187653,0.0191235,-0.0145159,0.0636825
0.187683,0.0164406,-0.0166544,0.0638196
0.187714,0.0214257,-0.0162896,0.0625274
0.187744,0.020458,-0.0172847,0.0607908
0.187775,0.0211242,-0.0211319,0.0584935
0.187805,0.0204304,-0.0265383,0.0579994
0.187836,0.0200434,-0.0259646,0.0553638
0.187866,0.0180968,-0.0264616,0.0546073
0.187897,0.0157053,-0.020669,0.0567224
0.187927,0.0122431,-0.0236452,0.0579011
0.187958,0.0183681,-0.0229377,0.0575216
0.187988,0.0157228,-0.0219073,0.0547518
0.188019,0.0140912,-0.0249428,0.0559458
0.188049,0.0127825,-0.0292028,0.0554452
0.18808,0.0113853,-0.0287142,0.0557956
0.18811,0.00876354,-0.0281421,0.0591745
0.188141,0.00832721,-0.0257234,0.0579791
0.188171,0.0079745,-0.0273836,0.0565657
0.188202,0.0137992,-0.027477,0.0577004
0.188232,0.0155444,-0.026457,0.0548968
0.188263,0.013091,-0.0269121,0.0540487
0.188293,0.0117511,-0.0250302,0.0549122
0.188324,0.00876988,-0.0293499,0.0549694
0.188354,0.00812608,-0.0257876,0.056888
0.188385,0.00485733,-0.0235463,0.0561814
0.188416,0.00947194,-0.0206225,0.0528335
0.188446,0.00871111,-0.0211372,0.0570414
0.188477,0.00863287,-0.0158817,0.0545465
0.188507,0.0037189,-0.0162599,0.0529781
0.188538,0.00457605,-0.0159184,0.0490243
0.188568,0.0019755,-0.0132375,0.0487517
0.188599,9.47869e-05,-0.0121316,0.0472402
0.188629,0.00010229,-0.0134417,0.0430364
0.18866,-0.00146544,-0.011049,0.0400391
0.18869,-0.00218481,-0.0136846,0.0398718
0.188721,0.000799154,-0.0108007,0.0414924
0.188751,-0.000535936,-0.0111338,0.0412952
0.188782,0.00364935,-0.00883904,0.0435167
0.188812,0.00334295,-0.0128806,0.0452666
0.188843,0.00566494,-0.0126349,0.0418225
0.188873,0.00557216,-0.0115777,0.0409352
0.188904,0.00976719,-0.00977137,0.0433463
0.188934,0.00856397,-0.0142849,0.0457156
0.188965,0.00811004,-0.0121214,0.047183
0.188995,0.0066846,-0.0100867,0.0469038
0.189026,0.0119373,-0.00696137,0.0465476
0.189056,0.0106978,-0.00915051,0.0469161
0.189087,0.0105493,-0.00932471,0.0503986
0.189117,0.0126202,-0.0073415,0.0466966
0.189148,0.0167064,-0.00571917,0.0401667
0.189178,0.0162026,-0.00713885,0.0388727
0.189209,0.0153378,-0.00999514,0.0378849
0.18924,0.0185632,-0.0140597,0.0364594
0.18927,0.0203516,-0.014546,0.0376224
0.189301,0.0171271,-0.0144659,0.0366711
0.189331,0.0174814,-0.0136258,0.036731
0.189362,0.0154017,-0.0153527,0.0355166
0.189392,0.0140821,-0.0134694,0.0345247
0.189423,0.0133134,-0.0171879,0.0324921
0.189453,0.0161556,-0.0177945,0.032677
0.189484,0.0169578,-0.0207161,0.0341846
0.189514,0.0208724,-0.0215526,0.0365385
0.189545,0.0199466,-0.024519,0.0370547
0.189575,0.0211062,-0.0240896,0.041151
0.189606,0.0202057,-0.0200029,0.0444797
0.189636,0.0227016,-0.0178573,0.0450227
0.189667,0.0250807,-0.0180874,0.0463379
0.189697,0.0255184,-0.0176669,0.0460553
0.189728,0.0250414,-0.0150271,0.0456908
0.189758,0.025215,-0.0162129,0.0420659
0.189789,0.0239544,-0.0166272,0.0429954
0.189819,0.0188677,-0.0229464,0.0460101
0.18985,0.025387,-0.0209611,0.0454937
0.18988,0.0260003,-0.0198194,0.044346
0.189911,0.0258934,-0.0180001,0.0458656
0.189941,0.0249428,-0.0189808,0.050736
0.189972,0.0258073,-0.0208324,0.0505546
0.190002,0.0238713,-0.0239692,0.0493007
0.190033,0.0228336,-0.0246702,0.0460178
0.190063,0.0205105,-0.0274607,0.0421958
0.190094,0.0223857,-0.025872,0.043013
0.190125,0.0221712,-0.0229444,0.042526
0.190155,0.0230807,-0.0179384,0.039877
0.190186,0.0253292,-0.0209164,0.0403138
0.190216,0.0279328,-0.0216613,0.0418302
0.190247,0.0225511,-0.0191758,0.042137
0.190277,0.018302,-0.0203954,0.0420929
0.190308,0.0172838,-0.0160624,0.0415607
0.190338,0.0159109,-0.0219562,0.0386354
0.190369,0.0200913,-0.0261043,0.031493
0.190399,0.0213087,-0.0296127,0.0285361
0.19043,0.0242722,-0.0280584,0.0277301
0.19046,0.0224819,-0.0229804,0.0246893
0.190491,0.0257552,-0.0267969,0.0182714
0.190521,0.03499,-0.0258779,0.0173011
0.190552,0.0353287,-0.0283084,0.0162567
0.190582,0.0362461,-0.0289309,0.019418
0.190613,0.0338134,-0.0301292,0.0237335
0.190643,0.0319568,-0.0269265,0.0210053
0.190674,0.0295244,-0.0236871,0.0202145
0.190704,0.0268352,-0.0168337,0.0175708
0.190735,0.0241828,-0.015127,0.0155004
0.190765,0.0282185,-0.0162497,0.0167298
0.190796,0.0271067,-0.0134254,0.018086
0.190826,0.0274623,-0.0158807,0.0148683
0.190857,0.0317654,-0.0148408,0.0173076
0.190887,0.0289165,-0.0154303,0.0158171
0.190918,0.0295634,-0.0147577,0.01624
0.190948,0.0295586,-0.0128469,0.0188044
0.190979,0.0308161,-0.0144175,0.0191879
0.19101,0.033933,-0.0183253,0.0165048
0.19104,0.033568,-0.015711,0.0156065
0.191071,0.0288157,-0.0159457,0.0163969
0.191101,0.0305867,-0.0150862,0.0186537
0.191132,0.0277318,-0.0112209,0.0184627
0.191162,0.0259712,-0.00972554,0.0175
0.191193,0.0252255,-0.0121615,0.0207052
0.191223,0.0221096,-0.0137088,0.0211394
0.191254,0.0221032,-0.0163931,0.019203
0.191284,0.0229855,-0.0107783,0.0228345
0.191315,0.0180956,-0.00698054,0.0215569
0.191345,0.0215063,-0.00750013,0.0179059
0.191376,0.0263837,-0.0100687,0.018363
0.191406,0.0269431,-0.0119666,0.0206314
0.191437,0.0292232,-0.0122206,0.0226164
0.191467,0.0321742,-0.0132614,0.0235676
0.191498,0.0313096,-0.0153524,0.0257943
0.191528,0.0296582,-0.017411,0.0268052
0.191559,0.0310007,-0.0189124,0.0278331
0.191589,0.0323758,-0.0150672,0.0258476
0.19162,0.029633,-0.0116053,0.0259565
0.19165,0.0322376,-0.0119539,0.0254379
0.191681,0.0323387,-0.0139081,0.0219154
0.191711,0.0286286,-0.0184451,0.0271687
0.191742,0.0285006,-0.0208382,0.0227005
0.191772,0.0257894,-0.0177681,0.0274562
0.191803,0.0223798,-0.0245151,0.0252731
0.191833,0.0244342,-0.024931,0.0216081
0.191864,0.0241759,-0.0260001,0.0206748
0.191895,0.0302496,-0.0264475,0.0208307
0.191925,0.0293409,-0.0297512,0.0252041
0.191956,0.0290541,-0.0320985,0.0235799
0.191986,0.0308021,-0.0341568,0.0211377
0.192017,0.0335067,-0.0341465,0.0189972
0.192047,0.0316688,-0.0360076,0.0173445
0.192078,0.0318997,-0.0304042,0.0203607
0.192108,0.0291655,-0.0283381,0.0206186
0.192139,0.033897,-0.0275458,0.0201679
0.192169,0.0316067,-0.0301157,0.0193838
0.1922,0.0280425,-0.0319805,0.0213616
0.19223,0.0243206,-0.0285877,0.017891
0.192261,0.0213039,-0.0255048,0.0181926
0.192291,0.0191593,-0.0257867,0.0133297
0.192322,0.0167047,-0.0269499,0.011958
0.192352,0.0203028,-0.023881,0.0119686
0.192383,0.0230196,-0.0231352,0.00813508
0.192413,0.0226279,-0.0203564,0.00751493
0.192444,0.0199127,-0.0201993,0.00703128
0.192474,0.022301,-0.0201619,0.00938229
0.192505,0.0220673,-0.0175249,0.0109133
0.192535,0.0206767,-0.0181373,0.00917344
0.192566,0.0218863,-0.0196541,0.00995083
0.192596,0.0221173,-0.0165669,0.00843168
0.192627,0.0214438,-0.0201223,0.00826286
0.192657,0.0258693,-0.0195666,0.00626501
0.192688,0.0236512,-0.0205725,0.00516133
0.192719,0.0263667,-0.0205384,0.00462604
0.192749,0.0275202,-0.0247089,0.00158304
0.19278,0.0300106,-0.0277123,0.000278949
0.19281,0.0282958,-0.0299707,0.00192405
0.192841,0.0264672,-0.0301466,-0.000235636
0.192871,0.0253839,-0.0351413,0.000531907
0.192902,0.0308931,-0.0357382,0.00396883
0.192932,0.0315828,-0.0343338,-0.000409557
0.192963,0.0337271,-0.0375411,0.000795875
0.192993,0.037873,-0.03855,-0.00157733
0.193024,0.0396898,-0.0394545,-0.00175494
0.193054,0.0437054,-0.042498,-0.00524152
0.193085,0.0451786,-0.0446317,-0.00398078
0.193115,0.0445125,-0.0411231,0.00071619
0.193146,0.0403895,-0.0395555,0.0021657
0.193176,0.0419097,-0.039993,-2.72432e-05
0.193207,0.0442732,-0.0428411,0.00110394
0.193237,0.0446314,-0.0454689,0.0023777
0.193268,0.0464121,-0.0463705,0.00440113
0.193298,0.0484131,-0.0458133,0.0024157
0.193329,0.0462703,-0.0414892,0.00194439
0.193359,0.0455865,-0.038871,0.00558123
0.19339,0.0429038,-0.0342127,0.00293987
0.19342,0.038515,-0.0275979,0.00238021
0.193451,0.0376454,-0.0255725,-0.0014088
0.193481,0.0387325,-0.0238176,0.00198356
0.193512,0.0417657,-0.0268154,-0.000881973
0.193542,0.0445284,-0.0307454,0.000505847
0.193573,0.0441449,-0.0339179,0.00289987
0.193604,0.0428291,-0.0346901,0.00631475
0.193634,0.0448115,-0.0365928,0.00485415
0.193665,0.0491945,-0.0353265,0.0049993
0.193695,0.0522844,-0.035339,0.00653168
0.193726,0.0585437,-0.0355381,0.00966697
0.193756,0.0559739,-0.0367035,0.00927027
0.193787,0.0532174,-0.0373588,0.00340995
0.193817,0.0505116,-0.037173,0.000546271
0.193848,0.0483161,-0.034442,-0.0028252
0.193878,0.0465506,-0.0342473,-0.00158073
0.193909,0.0473308,-0.0352124,0.0019153
0.193939,0.0497877,-0.0309371,-0.00250024
0.19397,0.0510846,-0.0294816,-0.00302548
0.194,0.0520473,-0.0305668,-0.00297919
0.194031,0.0501898,-0.0286636,-0.00529129
0.194061,0.0514997,-0.0267245,-0.00720987
0.194092,0.0557984,-0.0261949,-0.00626197
0.194122,0.0567428,-0.0295487,-0.00847825
0.194153,0.0562776,-0.0305184,-0.00480144
0.194183,0.0561506,-0.0316654,-0.0050701
0.194214,0.0584081,-0.0273658,-0.00892064
0.194244,0.0540485,-0.0233926,-0.00759339
0.194275,0.0551364,-0.0219512,-0.00817407
0.194305,0.0585058,-0.0158232,-0.00928161
0.194336,0.0593431,-0.0181605,-0.0104293
0.194366,0.062613,-0.0208109,-0.0124875
0.194397,0.0574165,-0.0191584,-0.0138632
0.194427,0.0534892,-0.0164825,-0.0124146
0.194458,0.0538654,-0.0165427,-0.0123263
0.194489,0.0555563,-0.017496,-0.013603
0.194519,0.0545105,-0.0204907,-0.0145877
0.19455,0.0576614,-0.0221152,-0.0166444
0.19458,0.0587705,-0.0239225,-0.020413
0.194611,0.05976,-0.0221772,-0.0206803
0.194641,0.0605666,-0.0189674,-0.019251
0.194672,0.0609906,-0.0214667,-0.0193792
0.194702,0.0628793,-0.0224023,-0.0168493
0.194733,0.0629719,-0.0253681,-0.0179303
0.194763,0.0646284,-0.030358,-0.01707
0.194794,0.0623189,-0.0273671,-0.0166171
0.194824,0.057985,-0.0251141,-0.019867
0.194855,0.0559541,-0.0231859,-0.0174832
0.194885,0.0531852,-0.0259773,-0.0163912
0.194916,0.0597474,-0.0303973,-0.0145556
0.194946,0.0615892,-0.0281068,-0.0185867
0.194977,0.0583927,-0.0284952,-0.0187978
0.195007,0.0619075,-0.0274965,-0.0130182
0.195038,0.0607396,-0.0326045,-0.00945761
0.195068,0.060959,-0.035145,-0.00948619
0.195099,0.0631901,-0.0351785,-0.00916742
0.195129,0.0679892,-0.0371769,-0.00638309
0.19516,0.0683562,-0.0355869,-0.00659242
0.19519,0.066758,-0.0367054,-0.00470536
0.195221,0.0679242,-0.0372471,-0.00385318
